id_empresas;razon_social;ruc;titulo;evaluaci�n_externa;evaluacion_legal;ratificado;estado;direccion;ubigeo;departamento;provincia;distrito;actividad_economica;sector_economico;telefono;correo;area_final;tipo_final;areas_detectadas;tipos_detectados
274;GUSUKUMA ABOGADOS SOCIEDAD ANONIMA CERRADA - GUSUKUMA ABOGADOS S.A.C;20602987591;Transformaci�n Digital de los Procesos Internos para Potenciar la Eficiencia Operativa y la Experiencia del Cliente en GUSUKUMA ABOGADOS SAC;Desaprobado;-;-;ACTIVO;AV. SAN LUIS NRO 1983 INT. 301 URB. SAN BORJA ;150130;LIMA;LIMA;SAN BORJA;ACTIVIDADES JURIDICAS;Actividades profesionales, cient�ficas y t�cnicas;(01)5892902 - 908883885;rossanagusukuma@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
276;MA & DI EIRL;20262611800;Plan de Acci�n para MA & DI EIRL con una Estrategia de Marketing Digital integral que permita tener herramientas para creaci�n de contenido y automatizaci�n de social media que nos permita vender de manera virtual para llegar a mayor cantidad de clientes;Desaprobado;-;-;ACTIVO;CAL. GARCIA Y GARCIA NRO 754 ;150104;LIMA;LIMA;BARRANCO;FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL;Industrias manufactureras;(01)4778455 ;administracion@madi.com.pe;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
277;INCRAFT S.A.C.;20611661461;Transformaci�n Digital del Proceso de Producci�n y Control de Calidad de Casacas HOSEG;Desaprobado;-;-;ACTIVO;BL. N NRO 403 C.V. CONJUNTO HABITACIONAL PAC ;80108;CUSCO;CUSCO;WANCHAQ;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";921259949;incraftlabs@gmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;Automatizacion / Workflow (BPM / RPA)
278;LAGUNAS TOURS E.I.R.L.;20416707970;Implementaci�n de herramientas digitales para la optimizaci�n y la mejora de la eficiencia interna;Desaprobado;-;-;ACTIVO;AV. LA MOLINA NRO 2810 DEP. 42 URB. EL SAUCE DE LA RINCONADA ;150114;LIMA;LIMA;LA MOLINA;ACTIVIDADES DE AGENCIAS DE VIAJES;Actividades de servicios administrativos y de apoyo;(01) 3529965;peru@perulagunastours.com;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
279;CID SUPPORT & SERVICES SOCIEDAD ANONIMA CERRADA;20602548679;Plataforma digital inteligente para la gesti�n automatizada de membres�as con pago en l�nea y facturaci�n electr�nica;Desaprobado;-;-;ACTIVO;JR. LOS PINOS NRO 341 ;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;PROGRAMACION INFORMATICA;Informaci�n y comunicaciones;968451826;didi.pt15@gmail.com;FINANZAS;Automatizacion / Workflow (BPM / RPA);FINANZAS / CONTABILIDAD / TESORERIA | TECNOLOGIA / INNOVACION / TI;Automatizacion / Workflow (BPM / RPA)
280;CIELOS DEL SUR S.A.C;20513268492;Implementaci�n de un sistema CRM con m�dulo de reservas en l�nea para mejorar la gesti�n operativa y comercial de CIELOS DEL SUR S.A.C.;Desaprobado;-;-;BAJA DE OFICIO;CAL. LOS MANZANOS NRO 224 INT. 3 ;150107;LIMA;LIMA;CHACLACAYO;AGENCIAS DE VIAJES Y GUIAS TURISTIC.;Actividades de servicios administrativos y de apoyo;Baja de oficio;Baja de oficio;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
281;PERUVIAN DRESS TPX S.A.C.;20455175781;Proyecto Inteligente para optimizaci�n de trabajo de campo y automatizaci�n de tareas para el Supply Chain Management y Marketing para impactar en las ventas de PERUVIAN DRESS TPX de la Ciudad de Arequipa;Desaprobado;-;-;ACTIVO;CAL. BELEN MZA. B LOTE 8 URB. JERUSALEN ;40109;AREQUIPA;AREQUIPA;MARIANO MELGAR;FABRICACION DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL;Industrias manufactureras;958133948;imformes@peruviandress.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
282;UNIMEDILAB S.A.C.;20538910717;Implementaci�n de un sistema CRM con inteligencia artificial y estrategias de marketing digital para la optimizaci�n de la gesti�n comercial, la fidelizaci�n de clientes y el posicionamiento competitivo de Unimedilab SAC en el sector de productos farmac�uticos;Aprobado;No Acreditado;-;ACTIVO;CAL. EL VIRREY NRO 190 URB. BANCARIOS ;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";(074)225124;administracion@unimedilab.com.pe;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM | IA / MACHINE LEARNING
283;PERCY PARIENTE PACHECO EIRL.;20453920667;"""Integraci�n de Herramientas Digitales para el Control Operativo y Comercial de PERCY PARIENTE PACHECO EIRL""";Desaprobado;-;-;ACTIVO;CAL. C. DE MARIA II MZA. L LOTE 26 URB. MONTERRICO ;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;VENTA AL POR MAYOR NO ESPECIALIZADA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";(054)400107;gerencia@percypariente.pe;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
292;SERVICIOS INTEGRALES DE CONSULTORIA, INTERVENTORIA Y GESTION DE PROYECTOS DEL PERU E.I.R.L. - SINGEP;20604047839;Implementaci�n de una Plataforma Digital Estrat�gica para la Captaci�n de Clientes, Capacitaci�n Masiva, Automatizaci�n Operativa y Escalamiento Sostenible con Impacto Educativo en el Per�;Desaprobado;-;-;ACTIVO;AV. JAVIER PRADO OESTE NRO 1915 DEP. 1208 URB. COUNTRY CLUB ;150131;LIMA;LIMA;SAN ISIDRO;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;988433207;marbau@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | RRHH / TALENTO / CAPACITACION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
294;FINCA QORI CAFE S.A.C.;20610956140;Implementaci�n de una Herramienta Digital en la EMPRESA FINCA QORI CAF� SAC. para el desarrollo eficiente de los procesos de certificaciones en la producci�n de caf� de alta calidad del nor oriente peruano.;Desaprobado;-;-;ACTIVO;PJ. HOSPITAL NRO 133 URB. JAEN ;60801;CAJAMARCA;JAEN;JAEN;CULTIVO DE CEREALES (EXCEPTO ARROZ) LEGUMBRES Y SEMILLAS OLEAGINOSAS;Agricultura, ganader�a, silvicultura y pesca;962951689;fincaqoricafe@gmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | OPERACIONES / PRODUCCION / MANTENIMIENTO;AUTOMATIZACION / WORKFLOW (BPM / RPA)
296;KEMITO SOCIEDAD ANONIMA CERRADA;20603370636;Transformaci�n Digital para Optimizar la Gesti�n Interna y Expandir la Presencia Comercial de KEMITO SAC;Desaprobado;-;-;ACTIVO;JR. COOPERATIVA NRO S/N ;190307;PASCO;OXAPAMPA;VILLA RICA;VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS CON PREDOMINIO DE LA VENTA DE ALIMENTOS BEBIDAS O TABACO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";945540771;kemito.sac@gmai.com;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
297;AMOR & CHOCOLATE S.A.C.;20600056043;Proyecto de digitalizaci�n del �rea log�stica y comercial de la empresa Amor y Chocolate S.A.C;Desaprobado;-;-;ACTIVO;JR. FRANCISCO PIZARRO NRO 173 CENTRO HISTORICO ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;ELABORACION DE CACAO Y CHOCOLATE Y DE PRODUCTOS DE CONFITERIA;Industrias manufactureras;942663017;gintikilla@yahoo.es;COMERCIAL;IA / Machine Learning;ALMACEN / LOGISTICA / DISTRIBUCION | COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
301;FUERA DE LA CAJA S.A.C.;20600563051;ESTRATEGIA DE DIGITALIZACI�N PARA ESCALAR EL MODELO DE MICROFRANQUICIA DE LA MARCA SPRAY WASH Y MEJORAR LA GESTI�N OPERATIVA DEL SERVICIO;Desaprobado;-;-;ACTIVO;AV. REP�BLICA DE PANAM� NRO 5930 ;150122;LIMA;LIMA;MIRAFLORES;OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS Y DE INSTALACIONES INDUSTRIALES;Actividades de servicios administrativos y de apoyo;997554900;contacto@spraywash.pe;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;IA / Machine Learning
303;TALLERES JEREMIAS E.I.R.L.;20558268892;Optimizaci�n de los Procesos Log�sticos, Administrativos y Comerciales para el Fortalecimiento de la Competitividad de Taller Jerem�as E.I.R.L. mediante la Transformaci�n Digital con Servicios Cloud.;Desaprobado;-;-;ACTIVO;MZA. T LOTE 8 ASC. AMEIN ;40520;AREQUIPA;CAYLLOMA;MAJES;FABRICACION DE OTROS PRODUCTOS ELABORADOS DE METAL NO CLASIFICADOS PREVIAMENTE;Industrias manufactureras;959535974;ofiserco@hotmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CIBERSEGURIDAD / INFRAESTRUCTURA
306;TECNOLOGIA DIGITAL AVANZADA E.I.R.L.;20602489435;Soluci�n Digital para el Seguimiento Estrat�gico y Financiero de Proyectos TIC con Visibilidad para Clientes y Control de Conformidades;Aprobado;No Acreditado;;ACTIVO;CAL. VENECIA NRO 115 ;120114;JUNIN;HUANCAYO;EL TAMBO;OTRAS ACTIVIDADES DE TECNOLOGIA DE LA INFORMACION Y DE SERVICIOS INFORMATICOS;Informaci�n y comunicaciones;950472270;carlos.almidon@unh.edu.pe;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS;CRM
314;PRODUCTOS SALUDABLES RIWI E.I.R.L.;20609001373;Digitalizaci�n y Automatizaci�n de la Gesti�n Comercial y Operativa de Productos Saludables Riwi;Desaprobado;-;-;ACTIVO;PQ. MANUEL GONZALES PRADA NRO 667 DEP. 101 URB. PRIMAVERA ;150120;LIMA;LIMA;MAGDALENA DEL MAR;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";987647152;yamilaliu95@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
316;GRUPO BDV S.A.C.;20601225809;Desarrollo e implementaci�n de herramientas Digitales para la gesti�n comercial y productiva;Desaprobado;-;-;ACTIVO;CAL. LOS KEROS MZA. F LOTE 32 URB. LOS CEDROS DE VILLA ;150108;LIMA;LIMA;CHORRILLOS;VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";948845688;enrique.baca@bdv.pe;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
317;A & C SOLUCIONES BASICAS S.A.C.;20538060403;Transformacion Digital para la integracion de la cadena de Suministros de A y C Soluciones Basicas SAC para optimizar la trazabilidad de los procesos de punta a punta , la eficiencia operacional,los niveles de servicio y el control de negocio;Desaprobado;-;-;ACTIVO;AV. ALMIRANTE MIGUEL GRAU NRO 914 URB. SAN IGNACIO ;150104;LIMA;LIMA;BARRANCO;FABRICACION DE MUEBLES;Industrias manufactureras;955751733;jorgeanyarin@hotmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
321;RIOSOL HOTELES SOCIEDAD ANONIMA CERRADA;20542238462;Transformaci�n digital de la empresa RIOSOL HOTEL S.A.C. para sofisticar el servicio al cliente, operatividad administrativa y gesti�n de recursos a trav�s de la integraci�n de soluciones digitales y herramientas TICs para alcanzar servicios diferenciados;Aprobado;No Acreditado;-;ACTIVO;JR. JIMENEZ PIMENTEL NRO 407 ;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;Actividades de alojamiento y de servicio de comidas;942948206;opr196@hotmail.com;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
323;ILG PERU SOCIEDAD ANONIMA CERRADA - ILG PERU S.A.C.;20551475311;"Digitalizaci�n de "" La Despensa Gourmet""";Desaprobado;-;-;ACTIVO;AV. ALFREDO BENAVIDES NRO 955 INT. B DEP. 16 URB. PROLONGACION BENAVIDES ;150122;LIMA;LIMA;MIRAFLORES;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;Transporte y almacenamiento;971447406;walter.gutierrez64@gmail.com;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA)
327;BIO-AURORA EIRL;20537575701;Digitalizaci�n estrat�gica para optimizar procesos comerciales y fortalecer la venta de superalimentos y extractos naturales peruanos, mediante tecnolog�as disruptivas que mejoren el alcance, fidelizaci�n y competitividad en nuevos mercados.;Aprobado;No Acreditado;;ACTIVO;AV. ANGAMOS ESTE NRO 1664 URB. CASA HUERTA ;150141;LIMA;LIMA;SURQUILLO;ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NO CLASIFICADOS PREVIAMENTE;Industrias manufactureras;999367988;bioauroraperu@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
330;SERVICIOS MINEROS QUINUAYOC SRL;20496193084;Dise�o e implementaci�n de un sistema integral de digitalizaci�n comercial, operativa y organizacional para fortalecer la eficiencia, visibilidad y escalabilidad de Servicios Mineros Quinuayoc SRL con miras a potenciar su crecimiento y posicionamiento regional;Desaprobado;-;-;ACTIVO;MZA. 35 LOTE 35 SEC. HUACARIZ SAN MARTIN ;60105;CAJAMARCA;CAJAMARCA;ENCA�ADA;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";992853894;quinuayoc_srl@hotmail.com;COMERCIAL;ERP;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;ERP / GESTION INTEGRAL
333;CHASKI DOLAR S.A.C;20610035532;Chaski D�lar App - Software m�vil inteligente para cambio de divisas con tecnolog�a biom�trica y fortalecimiento de la presencia digital de marca.;Aprobado;No Acreditado;-;ACTIVO;CAL. 9 NRO 318 DEP. 301 URB. MONTERRICO NORTE ;150130;LIMA;LIMA;SAN BORJA;OTROS TIPOS DE INTERMEDIACION MONETARIA;Actividades financieras y de seguros;989162910;ricardo.portugal88@gmail.com;TI / TRANSFORMACION DIGITAL;Business Intelligence / Analytics;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;Business Intelligence / Analytics
340;FINTELLIGENCE CONSULTING & SERVICES E.I.R.L.;20600837347;Transformaci�n Digital de los Procesos Comerciales y Administrativos para la Generaci�n de Oportunidades de Ventas y la Optimizaci�n en la Eficiencia y el Control del Negocio;Desaprobado;-;-;ACTIVO;CAL. CONDOROMA NRO 113 URB. HIGUERETA ;150140;LIMA;LIMA;SANTIAGO DE SURCO;PROGRAMACION INFORMATICA;Informaci�n y comunicaciones;997550595;marco.lazo2506@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
341;EBETH CORP S.A.C.;20607415031;Transformaci�n Digital de la gesti�n empresarial mediante la integraci�n y automatizaci�n de procesos contables, gesti�n documental y atenci�n al cliente;Desaprobado;-;-;ACTIVO;OTR. PARCELA 16 MZA. D LOTE 20 URB. POPULAR VILLA DEL SUR ;21809;ANCASH;SANTA;NUEVO CHIMBOTE;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;961826911;ebethcorpsac@gmail.com;COMERCIAL;ERP;COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | ERP / GESTION INTEGRAL | FIRMA DIGITAL / GESTION DOCUMENTAL
344;SUR NATIVA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;20611468076;Creaci�n de Estrategia de Marketing Digital incorporando omnicanalidad en SUR NATIVA para aumentar el ratio de conversion de ventas de paquetes turisticos;Desaprobado;-;-;ACTIVO;AV. TOMASA TITO CONDEMAYTA NRO 1915 DEP. 103 CERCADO DE WANCHAQ ;80108;CUSCO;CUSCO;WANCHAQ;ACTIVIDADES DE OPERADORES TURISTICOS;Actividades de servicios administrativos y de apoyo;974050111;elisabetmorales08@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;CRM
346;TELECOM SERVICIOS INTEGRALES E.I.R.L.;20611061626;Mejora de la Conversi�n de Clientes y Optimizaci�n del Proceso Comercial en Telecom mediante la Digitalizaci�n de Datos, Automatizaci�n de Respuestas y Trazabilidad de Leads.;Desaprobado;-;-;ACTIVO;CAL. JOSE CARLOS MARIATEGUI NRO 221 URB. 15 DE ENERO ;40112;AREQUIPA;AREQUIPA;PAUCARPATA;OTRAS ACTIVIDADES DE TELECOMUNICACIONES;Informaci�n y comunicaciones;916920474;mvillenazuni@gmail.com;COMERCIAL;CRM;CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
348;PHAWARIY ASESORIA Y CONSULTORIAS S.A.C.;20610556516;Estrategia de Digitalizaci�n para el Fortalecimiento de la Gesti�n y Comunicaci�n Corporativa para mejorar la productividad de la empresa PHAWARIY ASESORIA Y CONSULTORIAS S.A.C;Desaprobado;-;-;ACTIVO;JR. AUGUSTO B. LEGUIA NRO 368 URB. MORALES ;220910;SAN MARTIN;SAN MARTIN;MORALES;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;970880226;espinozarioscristina@gmail.com;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;DIRECCION / PLANEAMIENTO / GESTION;IA / Machine Learning
352;LARES FOOD S.A.C.;20602937268;Transformaci�n Digital para la Eficiencia y Rentabilidad en Lares Food SAC;Desaprobado;-;-;ACTIVO;JR. LOS CEDRONES NRO 188 INT. 302 URB. LOS SIRIUS ;150114;LIMA;LIMA;LA MOLINA;DESTILACION RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS;Industrias manufactureras;966393222;hyataco@laresfood.com;TI / TRANSFORMACION DIGITAL;Business Intelligence / Analytics;TECNOLOGIA / INNOVACION / TI;Business Intelligence / Analytics
355;AUGE GROUP CORPORATION S.A.C.;20605569413;Potenciaci�n Digital del Sistema de Inteligencia Comercial AZATRADE: Consultas IA y Gesti�n Comercial Eficiente para clientes que buscan Oportunidades comerciales en el exterior.;Desaprobado;-;-;ACTIVO;CAL. LIBERTAD NRO 1301 ;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;932935809;ravellanedam@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM | IA / MACHINE LEARNING
356;IN-OUT PERU S.R.L.;20551170633;Transformaci�n digital para optimizar el embudo de conversi�n y la eficiencia comercial en servicios de pintura m�dica de la empresa In Out Peru;Desaprobado;-;-;ACTIVO;AV. LOS CABILDOS NRO 130 INT. 01 URB. EL MANZANO ;150128;LIMA;LIMA;RIMAC;TERMINACION Y ACABADO DE EDIFICIOS;Construcci�n;(01)5791885;administracion@inoutperu.com.pe;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
361;FEMSA COMERCIAL S.A.C;20610891986;Digitalizaci�n de Procesos Clave para la Eficiencia Log�stica y Comercial en FEMSA COMERCIAL S.A.C.;Desaprobado;-;-;BAJA PROV. POR OFICI;CAL. SAN CARLOS NRO 647 SEC. MORRO SOLAR ;60801;CAJAMARCA;JAEN;JAEN;VENTA AL POR MAYOR NO ESPECIALIZADA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";No se encontr�;ebelsa.pe@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);ALMACEN / LOGISTICA / DISTRIBUCION | COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
362;ASESORIA E INTEGRACION TECNOLOGICA GROUP EMPRESA IND. DE RESP. LIMITADA - AITEC GROUP E.I.R.L.;20602359191;Transformaci�n digital de los procesos comerciales y log�sticos de Aitec Group para mejorar su eficiencia operativa y fortalecer la satisfacci�n de sus clientes.;Desaprobado;-;-;ACTIVO;AV. VICTOR ANDRES BELAUNDE MZA. B LOTE 24 URB. PRIMAVERA ;40126;AREQUIPA;AREQUIPA;YANAHUARA;VENTA AL POR MENOR DE ORDENADORES EQUIPO PERIFERICO PROGRAMA DE INFORMATICA Y EQUIPO DE TELECOMUNICION EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";979709344;administracion@aitecperu.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
364;P&F CONSTRUCTORA GENERAL E.I.R.L.;20561260070;Transformaci�n digital para mejorar nuestros procesos de gesti�n, potenciar la competitividad y brindar un servicio de calidad en la empresa P&F Constructora General EIRL.;Desaprobado;-;-;ACTIVO;JR. AMAZONAS NRO 402 ;10601;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION;Construcci�n;941711548;petejadacha@gmail.com;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
367;VELCAR PERU SOCIEDAD ANONIMA CERRADA - VELCAR PERU S.A.C.;20548063028;Transformaci�n digital para la integraci�n y optimizaci�n de la gesti�n operativa y comercial en Velcar Per� S.A.C., potenciando la trazabilidad de los procesos productivos y una eficiente captaci�n y conversi�n de oportunidades B2B;Desaprobado;-;-;ACTIVO;AV. 5TA AVENIDA MZA. E LOTE 8 GRU. LA CAP.STA MARIA DE HUACH ;150118;LIMA;LIMA;LURIGANCHO;TRANSPORTE DE CARGA POR CARRETERA;Transporte y almacenamiento;924477620;ventas@ancor.com.pe;COMERCIAL;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
369;CONSULTORA E INMOBILIARIA VOLCAN S.A. - CIVSA;20100205816;Integraci�n digital para la gesti�n de proyectos y crecimiento comercial de la empresa;Desaprobado;-;-;ACTIVO;MZA. H LOTE 1 URB. JUVENTUD FERROVIARIA ;40101;AREQUIPA;AREQUIPA;AREQUIPA;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA;Actividades profesionales, cient�ficas y t�cnicas;989433943;civsa@civsa.com.pe;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
370;TEC WORL S.A.C.;20609753413;Dise�o e Implementaci�n de una Plataforma Digital para la Automatizaci�n del Proceso Comercial y Atenci�n al Cliente en TECWORLD;Desaprobado;-;-;ACTIVO;CAL. PACO YUNQUE NRO 370 URB. CESAR VALLEJO ;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;VENTA AL POR MENOR DE ORDENADORES EQUIPO PERIFERICO PROGRAMA DE INFORMATICA Y EQUIPO DE TELECOMUNICION EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";918816904;jhonatanmedina1994@gmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
